"Gene","Time","Space","logFC","Cluster_DTW","Silhouette_DTW","Cluster_cosine","Silhouette_cosine","GeneName"
"N900_RS15030","24h","SI2",-0.73178,5,-0.066231970696561,2,0.0220957467047519,"N900_RS15030"
"N900_RS15035","24h","SI2",1.4077,2,-0.0286292573743332,10,0.108313785381591,"thermolabile hemolysin"
"N900_RS15040","24h","SI2",1.7379,14,-0.0695741436800074,4,0.00651200615618601,"hlyA"
"N900_RS15045","24h","SI2",-0.83983,16,0.0609202303475473,8,0.0255506539023976,"hlyB_BLAST"
"N900_RS15050","24h","SI2",-0.014934,15,-0.0165366047633913,5,0.102107166446524,"hlyC"
"N900_RS15055","24h","SI2",0.31659,8,-0.148509320737652,2,-0.0944502067709226,"lifO"
"N900_RS15060","24h","SI2",0.22121,16,-0.0426520978000587,17,-0.0776710989664688,"prtV"
"N900_RS15065","24h","SI2",1.1076,13,-0.0943215883586193,2,-0.12142778223931,"N900_RS15065"
"N900_RS15070","24h","SI2",1.2431,14,0.0103761568229706,7,0.0597249682366106,"egtC"
"N900_RS15075","24h","SI2",-0.090559,16,0.0723938597028865,7,0.100645708299486,"siderophore ABC transporter substrate-binding protein"
"N900_RS15080","24h","SI2",0.58799,5,-0.113090606332958,8,-0.00138430522999176,"vctD"
"N900_RS15085","24h","SI2",0.39574,18,0.05511278985398,7,0.0892526270081376,"vctG"
"N900_RS15090","24h","SI2",0.39801,14,0.0200424168546409,7,0.0432951118697795,"vctC"
"N900_RS15095","24h","SI2",0.60277,14,-0.0208425256177584,5,0.0463805423484662,"AraC family transcriptional regulator_5"
"N900_RS15100","24h","SI2",0.32975,9,0.00887197098729622,5,-0.0156752707424865,"vctA"
"N900_RS15105","24h","SI2",1.982,16,0.0385527796516553,8,0.0111503881404191,"N900_RS15105"
"N900_RS15110","24h","SI2",1.0563,14,0.0133399851258525,7,0.0763183415919086,"ackA_2"
"N900_RS15115","24h","SI2",-0.16664,16,-0.0264775197296542,7,-0.0338053592940607,"N900_RS15115"
"N900_RS15120","24h","SI2",-0.3456,18,0.0502226017481755,3,0.0148552723818734,"phosphoribosyl-AMP cyclohydrolase"
"N900_RS15125","24h","SI2",1.9713,7,-0.0774187340592954,4,0.0200890535223848,"sensor histidine kinase_5"
"N900_RS15130","24h","SI2",0.63967,16,0.0249126740186701,9,-0.0681065549632608,"ctrA"
"N900_RS15135","24h","SI2",0.161,13,-0.0202591041314611,4,0.0658754020467561,"N900_RS15135"
"N900_RS15140","24h","SI2",0.3796,5,-0.0661885109530353,3,-0.0914986699609777,"ulaE"
"N900_RS15145","24h","SI2",-1.6539,11,-0.0114570564403559,12,0.0578531902645287,"sgbH"
"N900_RS15150","24h","SI2",1.1317,18,0.0422761057314994,9,-0.164052032755225,"ybhA"
"N900_RS15155","24h","SI2",-0.50309,5,-0.0647904381484442,19,-0.101516547098609,"ulaF"
"N900_RS15160","24h","SI2",1.3592,18,0.076118152348431,5,0.0557990973518207,"ulaC"
"N900_RS15165","24h","SI2",-0.63823,12,-0.026492465411099,19,0.040887101953972,"PTS ascorbate-specific subunit IIBC"
"N900_RS15170","24h","SI2",-0.58966,11,0.0289750665430005,19,-0.0386557989240315,"ulaR"
"N900_RS15175","24h","SI2",-0.12927,20,-0.0114989769891073,17,-0.093485867141722,"ulaG"
"N900_RS15180","24h","SI2",0.14714,20,-0.00596288734547534,5,0.0952736019561589,"yceJ_1"
"N900_RS15185","24h","SI2",0.78003,4,-0.0326053868683209,13,0.191592570223843,"tam"
"N900_RS15190","24h","SI2",-0.38145,15,-0.0624242048645695,9,-0.116645058419855,"antibiotic acetyltransferase_1"
"N900_RS15195","24h","SI2",1.104,10,0.0239916058295187,4,0.0282596472792649,"N900_RS15195"
"N900_RS15200","24h","SI2",-0.10994,16,0.0423532360441593,8,0.072801285025901,"N900_RS15200"
"N900_RS15205","24h","SI2",1.7124,7,-0.0275809507619682,4,0.0153631287758053,"N900_RS15205"
"N900_RS15210","24h","SI2",1.8392,2,0.00300899258240615,13,0.126838772010273,"DNA-binding response regulator_2"
"N900_RS15215","24h","SI2",0.35883,15,-0.0673096473401103,9,-0.121240289198263,"sensor histidine kinase"
"N900_RS15220","24h","SI2",-0.62084,16,0.0448336539782985,12,-0.111706653372147,"N900_RS15220"
"N900_RS15225","24h","SI2",-0.81032,20,-0.0385203555047923,5,0.109290791598706,"copI_BLAST"
"N900_RS15230","24h","SI2",1.0651,10,-0.0927250971267299,6,-0.186145298726591,"N900_RS15230"
"N900_RS15235","24h","SI2",1.4122,15,0.00210845763711579,10,0.0103683166962886,"N-acetyltransferase_4"
"N900_RS15240","24h","SI2",0.61057,15,-0.0193887697408624,8,-0.135613381331487,"yfiC_2"
"N900_RS15245","24h","SI2",0.4766,13,-0.107444055667231,1,0.0260928254993206,"N900_RS15245"
"N900_RS15250","24h","SI2",-1.0333,11,-0.0434635510868087,12,-0.028581178710654,"nimR_1"
"N900_RS15255","24h","SI2",0.80973,18,0.077505989254401,9,-0.230533256774927,"emrD3"
"N900_RS15260","24h","SI2",0.6806,4,0.0233929205650332,17,-0.317817033722209,"methyl-accepting chemotaxis protein_21"
"N900_RS15265","24h","SI2",1.6854,4,0.00551760061183023,5,-0.151410884056438,"hdc"
"N900_RS15270","24h","SI2",1.1457,9,-0.00543978098804767,10,-0.0954916587331796,"dacA_2"
"N900_RS15275","24h","SI2",1.212,14,0.0361245374885966,5,-0.0098464431185175,"XRE family transcriptional regulator_9"
"N900_RS15280","24h","SI2",0.82947,2,-0.057192662433744,13,0.167273675883487,"N900_RS15280"
"N900_RS15285","24h","SI2",1.2998,9,-0.066983502062042,7,0.0621330133198288,"cah"
"N900_RS15295","24h","SI2",-0.36472,12,0.0650774663982652,19,-0.033271792706574,"gcvP"
"N900_RS15300","24h","SI2",0.93598,10,-0.0688115729747917,6,-0.144196596303394,"gcvH"
"N900_RS15305","24h","SI2",0.39674,18,0.00978948027220527,10,0.0401200431988458,"glyA2"
"N900_RS15315","24h","SI2",1.1889,14,0.0262854477935988,13,0.226836145481682,"gcvT"
"N900_RS15320","24h","SI2",-1.0355,11,0.00923633076556252,12,0.0508341672642611,"integrase, putative"
"N900_RS15330","24h","SI2",0.84246,18,0.0150151654030968,8,-0.131931517985134,"Pseudogene_N900_RS15330"
"N900_RS15335","24h","SI2",0.0036977,5,0.164050868081758,20,0.312780497884849,"type VI secretion system PAAR protein_1"
"N900_RS15340","24h","SI2",0.7111,8,-0.0555861722115724,7,0.149104584457542,"N900_RS15340"
"N900_RS15370","24h","SI2",1.1775,10,-0.0581553031824843,10,0.08566642534131,"intIA"
"N900_RS15375","24h","SI2",-0.13222,5,0.0392339075059472,3,0.0185146808853527,"N900_RS15375"
"N900_RS15390","24h","SI2",-0.20683,16,0.0363006152332043,8,0.160030057933023,"N900_RS15390"
"N900_RS15395","24h","SI2",0.28117,18,0.0295425645007524,3,-0.316802748193924,"catB9"
"N900_RS15400","24h","SI2",0.46297,5,-0.00348867470794036,3,0.152368843573641,"ygfF"
"N900_RS15415","24h","SI2",-0.57083,19,0.112900684593873,14,-0.0564670454945898,"N900_RS15415"
"N900_RS15430","24h","SI2",0.039389,5,-0.0661780590580118,11,0.0215325428278364,"HNH endonuclease_2"
"N900_RS15435","24h","SI2",-0.78763,12,0.0912904043050912,14,0.0228511720982298,"VC_A0308_BLAST"
"N900_RS15440","24h","SI2",0.38304,5,-0.0264111825183267,3,0.165219163105949,"HNH endonuclease_1"
"N900_RS15445","24h","SI2",0.68167,13,0.00675017415069615,7,0.0431290412951506,"N900_RS15445"
"N900_RS15460","24h","SI2",-1.3772,19,0.00128615286762494,11,-0.0707630724772647,"rppH_2"
"N900_RS15480","24h","SI2",1.1234,13,-0.0153243259634219,6,-0.0356056752727405,"blc_1"
"N900_RS15500","24h","SI2",0.0040794,5,0.163197725556457,20,0.43401368045627,"N900_RS15500"
"N900_RS15510","24h","SI2",1.3233,14,-0.0246009053505524,13,0.167937889477322,"type II toxin-antitoxin system YafQ family toxin"
"N900_RS15545","24h","SI2",-0.21749,5,-0.0517679455633099,17,-0.0794846047416854,"OsmC family peroxiredoxin"
"N900_RS15550","24h","SI2",-0.51457,6,0.0101021491428298,15,0.0627346285319759,"N900_RS15550"
"N900_RS15555","24h","SI2",-2.1922,1,0.0528385006272628,15,0.205479330979706,"toxin"
"N900_RS15565","24h","SI2",-0.37162,5,0.0650248050295077,3,-0.00869233105082568,"N900_RS15565"
"N900_RS15575","24h","SI2",0.2026,20,-0.0192712085961918,2,-0.0792222125250779,"mccF_1"
"N900_RS15580","24h","SI2",1.1479,9,0.0139805324826245,9,0.0626379464499952,"N900_RS15580"
"N900_RS15585","24h","SI2",1.6286,10,-0.0570233984371323,5,-0.0491030300118344,"N900_RS15585"
"N900_RS15590","24h","SI2",0.16112,9,-0.0120347296918607,8,-0.27288345807691,"N900_RS15590"
"N900_RS15600","24h","SI2",-0.64185,15,0.00408112410957779,7,0.0225987796223336,"N900_RS15600"
"N900_RS15615","24h","SI2",-0.33182,5,0.00554646893396758,16,0.0684541604067944,"N900_RS15615"
"N900_RS15620","24h","SI2",0.54662,16,-0.0280611778211122,7,0.00260478113049092,"H-REV 107-related protein"
"N900_RS15645","24h","SI2",0.049145,18,0.0224526382504923,3,0.020389570438709,"N900_RS15645"
"N900_RS15655","24h","SI2",-0.38877,5,0.0510650632292342,14,0.0127501176316537,"VC_A0354_BLAST_1"
"N900_RS15660","24h","SI2",0.4001,8,-0.0585826620384173,5,0.0419808747068364,"lyse_2"
"N900_RS15665","24h","SI2",0.21879,5,0.0249390202180192,7,-0.028131802148175,"N900_RS15665"
"N900_RS15670","24h","SI2",0.96938,10,-0.0406749733605371,9,-0.0202602335008665,"N900_RS15670"
"N900_RS15675","24h","SI2",1.3104,14,0.0456265545693133,10,0.0963767369793382,"N900_RS15675"
"N900_RS15680","24h","SI2",2.1141,13,0.00867166335785679,4,0.153599236278293,"N900_RS15680"
"N900_RS15685","24h","SI2",-0.87641,12,0.00126036114936387,15,0.0939205060541559,"parE1"
"N900_RS15695","24h","SI2",1.5237,5,0.0376727048658412,18,0.0278517275859087,"N900_RS15695"
"N900_RS15705","24h","SI2",-0.65872,19,0.0242611652251986,15,0.124681364923913,"N900_RS15705"
"N900_RS15715","24h","SI2",0.17047,8,0.0262401804298326,1,0.259314453598253,"N900_RS15715"
"N900_RS15720","24h","SI2",0.55425,16,-0.0129783195322303,16,0.0424157750016945,"restriction endonuclease"
"N900_RS15725","24h","SI2",2.3322,15,-0.0172843042881256,13,0.168738722117126,"N900_RS15725"
"N900_RS15730","24h","SI2",-0.43771,16,0.0276179515779306,12,-0.171438354270644,"N900_RS15730"
"N900_RS15750","24h","SI2",-0.17127,5,0.00579952619600356,9,-0.0340218078408152,"N900_RS15750"
"N900_RS15755","24h","SI2",4.7497,13,-0.0461157435802758,4,0.12418619505616,"N900_RS15755"
"N900_RS15770","24h","SI2",-1.1709,12,0.0579279763105098,14,0.0296450369832329,"nitrate reductase"
"N900_RS15780","24h","SI2",0.04882,5,0.04273567953662,11,0.182348452142451,"N900_RS15780"
"N900_RS15785","24h","SI2",0.4012,16,0.0075144016474961,8,0.114064008792098,"yiaC"
"N900_RS15790","24h","SI2",0.030199,16,-0.0776048373084933,7,-0.0139092943511813,"N900_RS15790"
"N900_RS15805","24h","SI2",-1.2792,12,0.0730271622325256,14,0.0495938964931843,"bar"
"N900_RS15810","24h","SI2",-1.2011,5,-0.144599191760402,14,-0.0173957324716536,"N900_RS15810"
"N900_RS15820","24h","SI2",-0.29042,20,0.0255626247023818,2,-0.0960593672051844,"Pseudogene_N900_RS15820"
"N900_RS15825","24h","SI2",0.33264,18,-0.0175802798706532,9,-0.107085636824555,"higB-1_BLAST"
"N900_RS15845","24h","SI2",-0.015076,16,0.00622474626454455,17,0.0309839305275042,"Pseudogene_N900_RS15845"
"N900_RS15850","24h","SI2",-0.42839,19,0.111331656214541,15,0.287958494188908,"N900_RS15850"
"N900_RS15855","24h","SI2",-0.74551,5,0.0188883122066032,19,0.0229298427451334,"GNAT family N-acetyltransferase_9"
"N900_RS15865","24h","SI2",0.47186,8,-0.0698747587982372,17,-0.017726236573074,"relE_1"
"N900_RS15880","24h","SI2",0.6629,15,0.0172350025129,6,-0.0830064287317595,"hemagglutinin"
"N900_RS15885","24h","SI2",0.95497,9,0.0376257813554696,7,-0.0270809555894202,"site-specific DNA-methyltransferase"
"N900_RS15900","24h","SI2",0.12466,18,-0.014307234356203,7,0.102719566448174,"N900_RS15900"
"N900_RS15905","24h","SI2",0.1934,5,-0.0179704837640212,18,-0.0242141287448589,"N900_RS15905"
"N900_RS15910","24h","SI2",-0.25818,8,-0.0608630034660589,1,0.051976475905747,"N900_RS15910"
"N900_RS15915","24h","SI2",-1.7109,6,0.043215763575597,15,0.317943341673773,"N900_RS15915"
"N900_RS15920","24h","SI2",-2.0746,19,0.0388031926864752,15,0.21931531317903,"Pseudogene_N900_RS15920"
"N900_RS15925","24h","SI2",-0.073833,16,0.0233014106124472,18,-0.106364163761701,"N900_RS15925"
"N900_RS15930","24h","SI2",0.84641,5,0.0830104574640159,16,-0.0036081553802745,"N900_RS15930"
"N900_RS15935","24h","SI2",1.0334,5,0.0415326398147396,19,-0.0493896919631873,"N900_RS15935"
"N900_RS15940","24h","SI2",-0.31686,18,0.0883246696184687,8,-0.114972359849432,"N900_RS15940"
"N900_RS15950","24h","SI2",0.75838,5,0.0565046561857646,19,-0.0474957661728735,"N900_RS15950"
"N900_RS15970","24h","SI2",0.66976,9,-0.00974776864806253,5,-0.00942288206812763,"N900_RS15970"
"N900_RS15990","24h","SI2",1.7152,14,0.0207695402612193,10,0.0449031845244256,"ypeA_3"
"N900_RS16000","24h","SI2",1.4549,8,0.00602806151891414,1,0.0963924345877366,"tnp_D2"
"N900_RS16005","24h","SI2",-0.0096204,18,0.0726572286603882,7,0.0378648782540967,"antibiotic acetyltransferase_2"
"N900_RS16010","24h","SI2",-0.057279,18,0.00683113519222737,9,-0.215249640985536,"GNAT family N-acetyltransferase_6"
"N900_RS16015","24h","SI2",1.8399,4,0.0382119788817413,13,0.0565820657549062,"type II toxin-antitoxin system death-on-curing family toxin"
"N900_RS16025","24h","SI2",2.4063,3,0.462517201206672,1,0.13677785423653,"type II toxin-antitoxin system Phd/YefM family antitoxin_1"
"N900_RS16030","24h","SI2",1.2967,18,0.0468661432926546,7,0.00624775364016662,"rele"
"N900_RS16035","24h","SI2",1.2198,7,-0.0632353407828322,4,0.0895661750282074,"GNAT family N-acetyltransferase_10"
"N900_RS16060","24h","SI2",-0.20481,18,0.01885010834296,8,-0.0259060635562478,"N900_RS16060"
"N900_RS16065","24h","SI2",0.94854,8,-0.0672741558232993,1,0.124513844468317,"nucleotide pyrophosphohydrolase"
"N900_RS16075","24h","SI2",-1.7535,19,0.110746103057313,14,-0.11414107483562,"N-acetyltransferase_5"
"N900_RS16085","24h","SI2",0.54493,13,-0.0899068432685678,7,0.00290572308429993,"relE1"
"N900_RS16090","24h","SI2",0.5399,5,0.0132691525743364,19,-0.0953235399256763,"Pseudogene_N900_RS16090"
"N900_RS16095","24h","SI2",0.72449,8,0.0121194657223011,17,-0.0904942262404308,"N900_RS16095"
"N900_RS16100","24h","SI2",0.93698,14,0.0236761871366356,4,0.0407333008556132,"N900_RS16100"
"N900_RS16110","24h","SI2",0.43679,8,-0.125200612611559,7,0.169324647643785,"GNAT family N-acetyltransferase_11"
"N900_RS16115","24h","SI2",2.1049,9,-0.0190847512382452,4,-0.021955993449392,"N900_RS16115"
"N900_RS16120","24h","SI2",0.033699,18,0.0814050937411065,17,0.0302838150071046,"glutathione S-transferase"
"N900_RS16125","24h","SI2",1.1738,8,-0.095923104627545,1,0.0961643748537792,"N900_RS16125"
"N900_RS16150","24h","SI2",1.8959,2,0.00800625854961171,4,-0.0325233959272839,"N-acetyltransferase_6"
"N900_RS16170","24h","SI2",-0.53742,8,-0.0805397241924112,18,-0.14872781868908,"nucleotide pyrophosphatase"
"N900_RS16175","24h","SI2",1.3042,7,-0.04126500598204,10,0.0204152693215756,"nrdD"
"N900_RS16185","24h","SI2",0.23919,8,-0.00309064221083582,13,0.234519266186519,"tyrB"
"N900_RS16190","24h","SI2",-1.6891,19,0.0906427903213352,14,-0.000387141811505879,"ATP-dependent zinc protease_2"
"N900_RS16195","24h","SI2",-1.5382,19,-0.0776965841443355,11,-0.118035062669343,"fruA"
"N900_RS16200","24h","SI2",-1.1506,15,-0.0292148966034495,5,0.0345584148781461,"pfkB"
"N900_RS16205","24h","SI2",0.79735,9,0.0259091844714982,13,0.10574584160403,"fruB"
"N900_RS16210","24h","SI2",0.8693,8,-0.0715004343529352,18,-0.147976930871988,"cra"
"N900_RS16215","24h","SI2",0.52485,4,0.0356883283250882,17,-0.190307187254327,"sbcD"
"N900_RS16220","24h","SI2",-0.53318,5,-0.037847930139352,15,0.139335123942654,"sbcC_BLAST"
"N900_RS16225","24h","SI2",-0.064675,5,-0.00436296942655143,9,-0.0927129370296833,"cqsS_BLAST"
"N900_RS16230","24h","SI2",1.0519,4,0.0120726424665145,13,0.182637349917745,"cqsA"
"N900_RS16235","24h","SI2",-1.0965,12,0.0444933614471338,19,0.0303836685310594,"tellurium resistance protein"
"N900_RS16240","24h","SI2",-0.33615,5,-0.00131282215177662,9,-0.0165584574080771,"clcA"
"N900_RS16245","24h","SI2",-0.22187,16,-0.0419485124979183,7,0.0335232431103458,"cobW"
"N900_RS16255","24h","SI2",-0.32655,16,0.0586969317038048,13,0.021184106702088,"kup"
"N900_RS16260","24h","SI2",1.6916,2,0.0380799935111499,4,0.0198892412130476,"nifJ"
"N900_RS16265","24h","SI2",0.232,16,0.00660853344312937,8,-0.0828290573348979,"kdpd"
"N900_RS16270","24h","SI2",-0.28104,16,-0.0431834498132615,17,-0.254168531003939,"kdpE"
"N900_RS16275","24h","SI2",-0.15229,5,0.113783697760318,20,0.371058817779774,"tata"
"N900_RS16280","24h","SI2",1.2088,14,0.0241845153092331,5,0.0352065262626704,"deda"
"N900_RS16285","24h","SI2",0.77536,9,-0.0344670522457746,7,0.0474208684995203,"N900_RS16285"
"N900_RS16290","24h","SI2",0.79588,5,0.0797424643053545,6,0.0704050546001415,"N900_RS16290"
"N900_RS16295","24h","SI2",1.2116,13,-0.00535272759167508,6,-0.073463387453824,"N900_RS16295"
"N900_RS16300","24h","SI2",0.54973,14,-0.0301371485204344,7,0.11121802437844,"yceJ_2"
"N900_RS16305","24h","SI2",-1.1212,19,0.0601697664625361,14,-0.183399761357258,"ycei"
"N900_RS16310","24h","SI2",2.0636,2,0.0428159739977448,13,0.0901266583263587,"focA_2"
"N900_RS16315","24h","SI2",1.755,14,0.0445254325240406,5,0.0422377391399475,"argP_2"
"N900_RS16320","24h","SI2",1.7477,11,-0.0318945632058564,16,0.0227133128447412,"Inner membrane protein YcdZ_BLAST"
"N900_RS16325","24h","SI2",1.1045,2,-0.0855511212046289,13,0.254074337242412,"ATP-dependent endonuclease"
"N900_RS16330","24h","SI2",-0.026523,16,-0.00446801676225976,9,0.0105075888705186,"bifunctional metallophosphatase/5'-nucleotidase"
"N900_RS16335","24h","SI2",-0.56593,12,0.124464865772864,11,0.0263378294809052,"terc"
"N900_RS16345","24h","SI2",0.47838,9,0.0063150449805969,7,-0.0290359417550269,"alkylphosphonate utilization protein"
"N900_RS16350","24h","SI2",0.87489,4,-0.0333303390922074,10,-0.0919991601405413,"N900_RS16350"
"N900_RS16355","24h","SI2",-1.0268,11,0.00775221910537203,14,0.0289705377543096,"N900_RS16355"
"N900_RS16360","24h","SI2",0.46024,13,-0.108235210776732,7,0.0397877595737502,"fatty acid cis/trans isomerase"
"N900_RS16370","24h","SI2",1.1437,14,7.04213166174729e-05,13,0.124395071095606,"yhjX"
"N900_RS16375","24h","SI2",0.24185,18,0.0543195814445466,8,-0.0229008779518213,"N900_RS16375"
"N900_RS16380","24h","SI2",-0.73073,12,-0.0640709381874491,3,-0.056330191464094,"sensor domain-containing diguanylate cyclase_4"
"N900_RS16390","24h","SI2",0.34643,4,0.0377968189738384,13,0.212658060589884,"hpxW"
"N900_RS16395","24h","SI2",0.7931,5,-0.0891212892217379,7,0.0967210483332511,"Solitary outer membrane autotransporter beta-barrel domain"
"N900_RS16400","24h","SI2",0.70867,8,-0.185786455415988,12,-0.0967504964584098,"N900_RS16400"
"N900_RS16405","24h","SI2",0.72325,10,-0.0117644864795274,10,0.0569700078770909,"N900_RS16405"
"N900_RS16410","24h","SI2",0.21852,9,0.0161129578882156,10,0.0217846866278426,"transcriptional regulator_4"
"N900_RS16415","24h","SI2",0.14486,16,-0.0311025633426658,9,0.0968616158376665,"pntA"
"N900_RS16420","24h","SI2",0.49687,4,-0.0234110741690144,10,-0.13882333095611,"pntB"
"N900_RS16425","24h","SI2",2.2013,5,-0.0756054200106449,2,-0.0800350940767913,"vxrA_BLAST"
"N900_RS16430","24h","SI2",-1.0816,12,0.0853893235682711,11,-0.0100338552770251,"vxrB"
"N900_RS16435","24h","SI2",-0.32668,16,0.0536233241562158,9,0.0685971193707293,"N900_RS16435"
"N900_RS16440","24h","SI2",1.3055,14,0.0233921158882815,7,0.0960234266819987,"TraF"
"N900_RS16445","24h","SI2",-0.039333,10,-0.114953321255638,6,-0.0132102266119886,"VC0395_0503_BLAST"
"N900_RS16450","24h","SI2",-0.6674,20,0.0171891616844732,5,0.100440759536152,"yciH"
"N900_RS16455","24h","SI2",1.3514,10,0.0579424642314847,6,-0.0025288705546524,"N900_RS16455"
"N900_RS16465","24h","SI2",0.0043384,5,0.160180373209406,10,0.0169067456770276,"DamX-related protein"
"N900_RS16470","24h","SI2",2.0889,7,-0.0138069178960314,7,-0.0336012170967655,"patZ"
"N900_RS16475","24h","SI2",-0.05705,9,-0.0575404868714035,7,0.0852257472038781,"yhaJ"
"N900_RS16480","24h","SI2",0.57576,18,0.0409479932045652,7,0.102040125435717,"TonB-dependent hemoglobin/transferrin/lactoferrin family receptor"
"N900_RS16485","24h","SI2",-0.55319,16,-0.00345528237430823,18,-0.00609566844680528,"sgrr"
"N900_RS16490","24h","SI2",0.27723,2,-0.0326169072859845,2,-0.121264311660865,"N900_RS16490"
"N900_RS16495","24h","SI2",1.2294,20,-0.00801791404895361,2,-0.112215640799356,"hotdog fold thioesterase"
"N900_RS16500","24h","SI2",0.39638,18,0.0951205532107019,8,-0.1887777778391,"bepA_3"
"N900_RS16505","24h","SI2",0.17482,18,0.0458398120714461,8,-0.14698548062933,"N900_RS16505"
"N900_RS16510","24h","SI2",0.26704,20,-0.0700008445715055,5,0.0497183030079823,"ABC transporter substrate-binding protein_12"
"N900_RS16515","24h","SI2",0.52475,18,0.0624774866469317,13,0.192838119760925,"yfcG"
"N900_RS16520","24h","SI2",-0.3127,16,0.00345390827456776,17,0.0295765891151965,"dcmA"
"N900_RS16525","24h","SI2",0.71556,9,0.0513265101675156,5,0.0513915395705233,"comR_1"
"N900_RS16530","24h","SI2",1.1604,2,0.000928025918943517,4,0.0287237703009206,"DNA-binding protein_3"
"N900_RS16535","24h","SI2",0.95143,14,0.00783719346393398,7,0.107287076439395,"yejF"
"N900_RS16540","24h","SI2",0.60072,8,-0.0902568920444137,2,-0.0311647219053232,"yejE"
"N900_RS16545","24h","SI2",-0.28358,16,0.0484734152760021,17,0.134556741669667,"yejb"
"N900_RS16550","24h","SI2",0.033758,18,0.0698731147415449,8,-0.0799575114976658,"ABC transporter substrate-binding protein_9"
"N900_RS16555","24h","SI2",-0.24325,18,0.0629366602928954,9,0.11222795207823,"N900_RS16555"
"N900_RS16560","24h","SI2",0.57819,7,-0.0327192354657448,6,-0.0976717051840351,"exopolyphosphatase"
"N900_RS16565","24h","SI2",-0.13969,4,-0.0106151426669637,7,0.0792956463894537,"hemolysin"
"N900_RS16570","24h","SI2",1.1902,9,0.0269978390265272,9,-0.0610241122572146,"N900_RS16570"
"N900_RS16575","24h","SI2",-0.19957,16,-0.0259959858856635,18,0.0532574619379243,"peptide MFS transporter"
"N900_RS16580","24h","SI2",0.85398,18,0.00027977791118854,7,0.0836269727010478,"eamA_7"
"N900_RS16585","24h","SI2",-0.35443,6,-0.138556461152339,12,0.000113196902047188,"phnR"
"N900_RS16590","24h","SI2",-0.73165,12,0.0573619222059837,3,0.105619203280539,"putative 2-aminoethylphosphonate ABC transporter permease subunit"
"N900_RS16595","24h","SI2",-0.60457,16,0.0910427336015082,17,0.143183810080284,"putative 2-aminoethylphosphonate ABC transporter ATP-binding protein"
"N900_RS16600","24h","SI2",0.6792,18,0.00988549779503546,5,0.0833750188510726,"putative 2-aminoethylphosphonate ABC transporter substrate-binding protein"
"N900_RS16605","24h","SI2",-0.54656,5,0.00428349855431733,9,0.127723636473567,"phnW"
"N900_RS16610","24h","SI2",-0.19455,18,0.0145830006331632,8,-0.0735639487900948,"pbfA_BLAST"
"N900_RS16615","24h","SI2",-1.0519,5,-0.0607383879887352,3,-0.0401756724203401,"phnX"
"N900_RS16620","24h","SI2",0.003576,5,0.163925904663906,20,0.142561641930494,"rnk"
"N900_RS16625","24h","SI2",-1.463,19,0.0118519125611238,14,-0.0328435518559094,"yjjG"
"N900_RS16630","24h","SI2",-3.12,1,-0.0245074822300072,14,-0.0925897454078798,"N900_RS16630"
"N900_RS16635","24h","SI2",0.11861,18,0.0233188052347823,10,-0.00852451703818194,"elbB"
"N900_RS16640","24h","SI2",0.62753,14,0.0179294542015818,4,-0.0323955232995716,"mscL"
"N900_RS16645","24h","SI2",-0.081611,18,0.0731269571613131,17,-0.0933283645021807,"fhs"
"N900_RS16650","24h","SI2",1.6104,2,-0.0482077793027523,13,0.143457998804674,"msrB_3"
"N900_RS16660","24h","SI2",-0.31946,5,0.070299258942521,3,0.00205506263612437,"moeA"
"N900_RS16665","24h","SI2",0.57279,13,-0.143069716924291,6,-0.119150880851423,"moeB"
"N900_RS16670","24h","SI2",0.95844,10,-0.102000630360428,13,0.0358468934112705,"glyoxalase_2"
"N900_RS16675","24h","SI2",1.8007,13,-0.041924441668401,4,0.00580059275093739,"sseA"
"N900_RS16680","24h","SI2",-0.33453,5,0.0685994017661784,3,0.125088956404365,"lsrR"
"N900_RS16690","24h","SI2",0.67585,5,0.0208310911061221,2,-0.00869602834523343,"tal"
"N900_RS16700","24h","SI2",0.28856,20,0.00626819619237673,2,-0.0061358717456859,"TonB-dependent receptor_2"
"N900_RS16705","24h","SI2",0.55585,6,-0.127461643197558,16,0.0156869481376868,"spoU"
"N900_RS16710","24h","SI2",-0.49615,5,-0.0226166968225002,20,0.0726264149976124,"prepilin peptidase_3"
"N900_RS16715","24h","SI2",0.35182,18,-0.026413464459836,5,0.0342820691605466,"abrb"
"N900_RS16720","24h","SI2",0.79863,4,0.013946636720402,2,-0.157623934419251,"gyaR"
"N900_RS16725","24h","SI2",0.83402,4,0.0194410781528773,13,0.194142538544914,"GNAT family acetyltransferase"
"N900_RS16730","24h","SI2",0.26429,18,0.0775811345973188,7,0.0261334908584931,"nudG"
"N900_RS16735","24h","SI2",0.31366,18,0.0816574447724341,5,0.136150103606363,"glpm"
"N900_RS16740","24h","SI2",1.179,2,-0.0315405715818758,4,0.127840922141633,"tRNA (adenine-N(1))-methyltransferase"
"N900_RS16745","24h","SI2",0.85684,4,0.00665225526208867,13,0.198444934447397,"dmlR_5"
"N900_RS16750","24h","SI2",1.7242,13,-0.0763873142193302,2,-0.0995531971966231,"antibiotic biosynthesis monooxygenase"
"N900_RS16755","24h","SI2",0.43119,13,-0.0157567044743247,10,-0.0258034434686031,"nfsB"
"N900_RS16760","24h","SI2",0.019429,18,0.04533906552985,8,-0.0603709728133476,"efflux RND transporter permease subunit"
